,City,Content_clean,comp_score,topic,topic label
2977,Claye Souilly,magasin moins moins achalandé cherche produits,neutre,2,personnel
2978,Paris 15,magasin moderne bien achalandé personnel moins friendly leroy merlin,neutre,2,personnel
2985,Henin Beaumont,vendeurs disponibles renseignent bien équipe sympathique,neutre,0,rayonnage
2987,Bron,mal sang retour matériel,neutre,1,large choix
2991,Aix En Provence,equipe top,neutre,2,personnel
2994,Poitiers,magasin bien entretenu manque réapprovisionnement,neutre,0,rayonnage
3000,Quimper,magasin tout bricolage jardinage,neutre,2,personnel
3002,Besancon,trouvais cherchais rayon a répondu attentes rapidement,neutre,2,personnel
3010,Merignac,très bien,neutre,0,rayonnage
3017,Chambery,stock faux vendeurs trouve solution,neutre,2,personnel
3020,Chalon Sur Saone,impossible davoir quelquun telephone cest exaspérant laissent attendre 10mnne répondent jamais lorsque rendons place constatons vendeurs occupés,neutre,2,personnel
3025,Chambery,personne previent lors lannulation dun rdv,neutre,2,personnel
3027,St Martin D'Heres,besoin rien allez chez castobricolo,neutre,2,personnel
3029,La Seyne Sur Mer,lieu super trouve veux,neutre,2,personnel
3039,Aix En Provence,trouvé bonne débroussailleuse existe catalogue ni aix ni vitrolles ni plan campagne jai acheté autre plus chère maj 2022 trouvé caméra intérieur dexcellents avis reste quà linstaller,neutre,2,personnel
3041,Merignac,sais passe magasin personne répond téléphone,neutre,2,personnel
3048,Jouy Aux Arches,très mauvaise expérience jai commandé plan travail mesure blancpierre après mois attente reçois blanc donc retour magasin responsable dit quil peut rien faire car dû vérifier bon avant caisse grande enseigne cest inconcevable manque professionnalisme voilà fais quoi plan travail sers rien,neutre,2,personnel
3050,Cormeilles En Parisis,magasin semble bien organisé,neutre,0,rayonnage
3052,Dardilly,commande internet retrait drive arrivés 16h45 servis 18h17 après nombreuses réclamations application fonctionnait selon employé retrait marchandises partis vers 17h00 demander employée a accueil enregistrer autres personnes arrivées peu après a fallu attendre 18h00 employé aille chercher produits rayon mal organisés veut gagner temp fait perdre,neutre,2,personnel
3056,Paris 15,quoi connaissez encore magasin conseille tous achats équipement bricolage déco peinture etc cest lun magasin saint plus fourni facilement accessible parking competent,neutre,2,personnel
3057,Paris 15,grand choix beaucoup dattente caisse,neutre,1,large choix
3058,Paris 15,véritable menteur,neutre,0,rayonnage
3066,Terville,très bien léquipe dressing contre dame devait renvoyer plan dressing mesure jai rien,neutre,0,rayonnage
3069,Mandelieu La Napoule	,légende raconte quil a longtemps vendeurs cachaient vue client connaissaient rayon,neutre,2,personnel
3074,Blagnac,rien dire nickel,neutre,2,personnel
3077,Fresnes,bcp choix peutêtre peu dessous concurrence grand parking offre toujours place nest partout ca,neutre,1,large choix
3079,Gonfreville L'Orcher,très bien,neutre,0,rayonnage
3080,Frejus,très bien,neutre,0,rayonnage
3085,Les Ulis,super déco magasin sympa,neutre,2,personnel
3086,Agen,vendeur rayon peinture top,neutre,2,personnel
3089,Le Cannet,moins moins références,neutre,1,large choix
3092,Viriat,service commande internet récupération drive point reste magasin choix trouve tout dont a besoin,neutre,1,large choix
3093,Givors,met dabord 1 étoile car peut mettre 0 avis recherche vendeur magasins car très peut personnel caissière manager antipathique aucune explication blocage linformatique alors solvable aucune réponse question ni solution part remettrait plus jamais pieds là ba plus mont fait payer carte fidélité peut utilisé cest inadmissible,neutre,2,personnel
3108,Antibes,toujours bien orienté,neutre,0,rayonnage
3109,Vandoeuvre Les Nancy,outils matériaux chez casto ya tout quil faut,neutre,2,personnel
3110,Nîmes,passage,neutre,2,personnel
3118,Bourgoin Jallieu,cétait longtrès long vendeur sans cesse téléphone ensuite 1er ordi voulait enregistrer commande 2 ème voulait limprimer ouf 3eme fonctionnait,neutre,2,personnel
3128,Bondues,rayon plutôt mal ranger,neutre,1,large choix
3129,Fresnes,après heure cherchant employeur pourrait conseiller achats jai dû partir sans rien acheter tout monde très sympa réponse toujours demandez quelquun dautre,neutre,2,personnel
3132,Jouy Aux Arches,super magasin bricolage personnel sympa disponibles recomande,neutre,2,personnel
3135,Henin Beaumont,choix vendeurs peu sympathique,neutre,1,large choix
3137,Les Lilas,magasin pratique très bien situé trouve tout dont a besoin vendeurs disponibles accueillants,neutre,2,personnel
3142,Kingersheim,trouve presque tout,neutre,2,personnel
3143,Poitiers,plus dune heure dattente acheter porte personne vendeur employés passent remarquent pardon vouloir donner largent vais ailleurs,neutre,2,personnel
3147,La Garde,toujours top,neutre,2,personnel
3148,Bèziers,très satisfaite depuis années magasin laccueil service ainsi conseils peine daller ailleurs,neutre,2,personnel
3149,Chalon Sur Saone,grand choix jamais assez besoins précis reste incontournable bricolage localité,neutre,1,large choix
3158,Merignac,magasin très bien organisé personnel très professionnel,neutre,2,personnel
3160,Feytiat,casto classique,neutre,2,personnel
3165,Bèziers,trop content magasin,neutre,2,personnel
3166,Bèziers,cest bien pratique,neutre,0,rayonnage
3167,Mundolsheim,vendeurs toujours professionnels,neutre,2,personnel
3168,Antibes,trouve toujours dont a besoin magasin toujours bien achalandé,neutre,2,personnel
3175,Vannes,cool,neutre,2,personnel
3178,Vandoeuvre Les Nancy,plutôt satisfait magasin bricolagejardinerie trouve général cherche,neutre,2,personnel
3181,Merignac,déçu beaucoup produits rupture stockavec 2 3 semaines réapprovisionnement,neutre,1,large choix
3182,Nîmes,magasin déconseiller visite jour aller chercher meuble bain disponible retrait 2h finalement non disponible vendeur incapable commander place faire 40km ça a effort faire gestion stock qualité personnel,neutre,2,personnel
3190,Frejus,trouve tout,neutre,2,personnel
3193,Bèziers,mal accueilli vendeur sympathique tout très déçu,neutre,2,personnel
3195,Angouleme,magasin tres bien beaucoup produits,neutre,1,large choix
3198,Paris 20,produits disponibles,neutre,1,large choix
3200,Gonfreville L'Orcher,retour aujourdhui lachat parquet lequipe a très attentive satisfaire demande malgré rupture stockmerci tous conseils thierry julien léquipe parquet sans oublier laccueil geste maintenant place chantier,neutre,2,personnel
3201,Chennevieres Sur Marne,trop trop bien,neutre,0,rayonnage
3204,Melun,client nest considéré nouvrent caisse supplémentaires alors 10 attendre,neutre,2,personnel
3206,Vigneux Sur Seine,service caisse rapide performant,neutre,2,personnel
3207,Paris 15,service sympa puis diversité produits,neutre,2,personnel
3209,Chambery,rayon nickel peu caisses ouvertes caissière nest aimable ni souriante parles réponds,neutre,2,personnel
3213,Barentin,vendeurs lécoute renseignent bien,neutre,0,rayonnage
3215,Roanne,chèques cadoc,neutre,2,personnel
3219,Rillieux La Pape,très bien,neutre,0,rayonnage
3225,Nîmes,large choix,neutre,1,large choix
3230,Colmar,personnel avenant,neutre,2,personnel
3231,Chambray Les Tours,manque peu caisses attente peu long 20 personnes seule caissière faudrait embauché merci compréhension,neutre,2,personnel
3232,Orvault,vendeurs écoute,neutre,2,personnel
3234,Dardilly,bien grand pleins service autour point location loxam location véhicule,neutre,0,rayonnage
3237,Angouleme,trouve tout cherche très vaste,neutre,2,personnel
3239,Villenave D'Ornon,personnel très professionnel magasin bien organisé comme disons chez chez casto ya tout sco faut pelles ratos,neutre,2,personnel
3245,Henin Beaumont,mal choix,neutre,1,large choix
3248,Aubiere,chez casto a tout quil faut faut juste bien chercher,neutre,0,rayonnage
3249,Chennevieres Sur Marne,parfait,neutre,1,large choix
3250,Paris 18,bien situé trouve tout si certains produits choix limité parfait casto proximité,neutre,1,large choix
3251,Olivet,personnel lécoute parking où lon peut charger article achetés sans accrocher voiture dà côté quel luxe quel domaine bricolage presque sûr trouver solution besoin,neutre,2,personnel
3252,Perpignan,très bien grand,neutre,0,rayonnage
3257,Kingersheim,jai trouvé quest jai cherché retour article non usées sans problèmes,neutre,2,personnel
3267,Melun,magasin où a choix agent conseille si besoin,neutre,1,large choix
3269,Annecy,tout va jusquau passage caisse vigiles mauvaise foi abusent peu pouvoir confère emploi viens faire achats holdup,neutre,2,personnel
3273,Paris 18,small store but always free parking place,neutre,1,large choix
3278,Brest,grand choix,neutre,1,large choix
3292,Bèziers,im very satisfied since 4 year i come to castorama for my day to day work very good quality,neutre,2,personnel
3293,Saint Orens De Gameville,2 caisses ouvertes 20 min attente lamentable,neutre,1,large choix
3306,Fresnes,vendeurs accueillants disponibles,neutre,2,personnel
3307,Terville,visite matin rayon électroportatif peux partager lavis nombre personne laccueil vendeurs lorsque lon demande renseignement vraiment limite,neutre,2,personnel
3310,Paris 18,personnel sympa ra,neutre,2,personnel
3315,Coignieres,caisses minute très pratiques impossible davoir facturedommage,neutre,2,personnel
3321,Terville,belle choses,neutre,1,large choix
3324,La Garde,bien,neutre,0,rayonnage
3331,Kingersheim,beaucoup dattente caisse midi,neutre,1,large choix
3333,Pierrelaye,castorama,neutre,2,personnel
3334,Les-Clayes-Sous-Bois,pratique magasin fait ancien ça sent modernisme revanche personnel très sympathique surtout vendeurs rayon,neutre,2,personnel
3335,St Jacques De La Lande,marrive régulièrement dessayer contacter castorama avoir renseignements produits disponibles mission impossible obligation déplacer prix gasoilje trouve ça peu dommage,neutre,2,personnel
3338,Mundolsheim,tres déçu jai acheté abris jardin chez livraison 79 juste décharger devant limmeubledonc décidé faire moimême laidelouer camionnette voici quon arrive devant dépôt annonce partie sol nest disponiblese autre jourmais camionnette lavions loué aujourdhui donc jespère quils livreront plancher gratuitement vue lerreur leurs fautes,neutre,2,personnel
3339,St Clement De Riviere,castorama comme tous castorama rien plus rien moins très large choix produits sy perd dautant plus quil difficile trouver conseiller rayon,neutre,1,large choix
3340,Blagnac,comme dhabitude ya large choix,neutre,1,large choix
3343,L'Union,jai conseils très explicites mathieu a conseiller,neutre,2,personnel
3346,Chambray Les Tours,impossible joindre plateforme téléphonique après nombreux appels niveau choix matériaux suite appels impossible dêtre dirigé vers intéresse après nouvel essai bout 7 minute dattente averti encore attente supplémentaire très importante coupe communication doffice aujourdui passé 40 minute total tenter joindre,neutre,1,large choix
3350,Niort,rien reproché magasin ni personnel lenseigne impossible faire retrouver lame remplacement tondeuse achetée lan passée notice demandé changer lame 75 heures 2 an possible faire commander vais éviter futur dacheter macallister,neutre,2,personnel
3353,Chambery,zéro personnel rayon bonjour aurevoir tout dit,neutre,2,personnel
3354,St Martin D'Heres,impossible avoir téléphone après plusieurs tentatives,neutre,2,personnel
3356,Frejus,magasin rénové caisses automatiques,neutre,2,personnel
3359,Dunkerque,impossible joindre rayon laccueil balade service service serveur raccroche avant quon pu accéder,neutre,2,personnel
3361,Mundolsheim,personnel chaleureux,neutre,2,personnel
3362,Paris 20,super accueil reviendrai,neutre,2,personnel
3365,Paris 15,there lot of thing,neutre,1,large choix
3366,Antibes,choix service,neutre,1,large choix
3367,Villemomble,grand choix produits accessible mobilité réduite,neutre,1,large choix
3368,Cormeilles En Parisis,chez casto ya tous,neutre,2,personnel
3374,Le Mans,super a acheté tous lustre très bien renseigné,neutre,2,personnel
3376,Paris 15,super,neutre,2,personnel
3377,Saint Maximin,personne rayon faut courir après vendeur bien dit vendeur non conseiller louer véhicule afin rapporter marchandise oublie dire location fait internetet débrouille tout seul magasin éviter voir fuire magasin,neutre,2,personnel
3378,Cormeilles En Parisis,rayon peinture super accueil conseils pro,neutre,2,personnel
3379,St Nazaire,grand choix personnel écoute bien,neutre,1,large choix
3384,Bron,ra commande internet conforme disponible retrait comme prévu toilette a voir a usage,neutre,2,personnel
3395,Roissy En France,magasin enfin rénovation rayon réactualisés cest super,neutre,2,personnel
3398,Herouville St Clair,,neutre,0,rayonnage
3403,Villemomble,service découpe petit plus,neutre,2,personnel
3407,Roanne,bémol service matériaux extérieur très bien organisé beaucoup trop temp dattente heureusement caissière super sympa,neutre,2,personnel
3408,La Seyne Sur Mer,excellente diversité produits cependant prise charge vendeurs parfois lamentable,neutre,1,large choix
3409,St Jacques De La Lande,jattends toujours devi,neutre,2,personnel
3410,St Nazaire,jaime magasin beaucoup choix donne idées,neutre,1,large choix
3411,Henin Beaumont,carte hdf acceptee donc partie a concurence,neutre,2,personnel
3414,Portet Sur Garonne,ça va,neutre,0,rayonnage
