,City,Content_clean,comp_score,topic,topic label
4602,Chambray Les Tours,léquipe salle bains bons conseils,positif,2,personnel
4603,Niort,bon accueil trouve quoi bricoler,positif,0,personnel
4604,Aytre,bon accueil trouve quoi bricoler,positif,0,personnel
4618,Villabè,castorama préféré,positif,1,large choix
4619,Bèziers,grand merci sebastien service coupe bois aimable patient serviable très professionnel,positif,1,large choix
4620,Chambourcy,toujours super produits bien agencé très facile repérer trouver qqun conseille objectivement kiff,positif,1,large choix
4621,Creteil,bon conseil réparer robinet si limite certains employés,positif,0,personnel
4624,Vandoeuvre Les Nancy,préfère loin magasin leroymerlin champigneulles où fais régulièrement tout achats,positif,1,large choix
4625,Villemomble,caisse principalet service commercial sourire trop demanderetc,positif,1,large choix
4626,Lormont,bon magasin bricolage,positif,0,personnel
4630,Cormeilles En Parisis,expérience clientèle positive delà attentes alors demandais quun renseignement nest première fois merci,positif,1,large choix
4633,Vigneux Sur Seine,très bien personnel petit soin client rare,positif,1,large choix
4635,Dunkerque,tombé super vendeur sest démené sauver chantier merci philippe rayon 15,positif,2,personnel
4642,Melesse,cest plus magasin déco travaux vendent outils garantie vie demande tiket caisse 3ans après alors quils lexclusivité marque hôtesse dacceuil veut rien entendre cest problème,positif,1,large choix
4652,Le Mans,assez cher,positif,1,large choix
4653,Antibes,bon magasin drive a oublier45 minute dattente pris rdv,positif,0,personnel
4655,Vandoeuvre Les Nancy,magasin mal rangé surtout très sale bon refaire,positif,0,personnel
4658,Levallois-Perret,grand chose ça reste dépanner personnel sympathique mouuuuuu,positif,1,large choix
4659,Chambery,grand choix produits rayon propres bien rangés prix corrects toujours compétitifs personnel nest toujours pro fonction rayon où trouvez conseils parfois difficiles demander dautres enseignes plus pro nest donc inconcevable,positif,2,personnel
4661,Chennevieres Sur Marne,javais bon wedoogift quils incapables passer caisse responsable na fait aucun effort,positif,0,personnel
4662,Fresnes,castorama fresnes a bien changé satisfaction client nest plus considérée cliente depuis plusieurs années changement radical avant direction plus réactive solution plus appropriées problème concernant meuble salle bain novembre 2021 6 mois après attendons toujours service après vente pièces tiroir faudrait vérifier sérieux fournisseurs avant proposer marchandises catalogue concerne conseille plus magasin,positif,1,large choix
4665,Chalon Sur Saone,très bon magasin beaucoup choix beaucoup monde samedi,positif,0,personnel
4670,Villemomble,ok,positif,1,large choix
4677,St Marcel Les Valence,commandes internet récupérer drive personnel super super agréable tout etait parfait merci reviendrai,positif,1,large choix
4678,Lormont,beaucoup choix a limpression quil a tout tout réaliser soimême vendeurs aussi amateur donc rarement bons conseils,positif,2,personnel
4682,Villemomble,nouveau passage magasin aujourdhui fait confirmer avis a savoir si recherchez lamabilité conseil mieux vaut passer chemin voulais plaque plexiglas jai attendre employés découpe daignent terminer rangement accéder sans esquisser moindre désolé peux aider mieux caisse nathalie semble jai droit a grand soupir quand tends billet 5e malheureuse charnière 240e jette littéralement monnaie main personnel a vraiment besoin dun rappel concernant relation clientèle,positif,1,large choix
4687,Nantes,peut bazard vendeurs conseil laveuglette temp entre être vendeur conaitre produit ya grandes différence prix conseils mieux plateforme ventes ligne,positif,2,personnel
4695,Bèziers,tout très bien laccueil magasin retrait marchandises ny a rien redire personnel petits soins lécoute encore grand merci louise service retrait marchandises,positif,1,large choix
4696,Thillois,très bon magasin,positif,0,personnel
4703,Le Mans,attente plus 15 minute dû rendre accueil drive enfin serve gagné temp rendre directement magasin acheter article,positif,0,personnel
4705,Bèziers,très satisfait conseils vendeur recommande magasin a tout mondes,positif,2,personnel
4706,Bèziers,toujours satisfait achats produit qualité conseillé top comme toujours cuisine salle bain chaise dressing acheté ici tout parfait comme toujours,positif,2,personnel
4712,Le Mans,application louer camion marche quand appelle disent passer obligatoirement application moyen faire appel hommes seulement machine fonctionne marche tête vais donc passer commande article ailleurs leurs camion vont rester immobiliser encore très longtemps changent rien,positif,1,large choix
4714,Henin Beaumont,cliente trouve jolies choses peu cher,positif,1,large choix
4716,Haubourdin,super sarah merci sarah davoir œuvré solutionner probleme paiement alors cheffe a caisse centrale sen foutait complètement a bientôt nouvelles aventures,positif,1,large choix
4726,Chambery,très bons conseillés forte expertise magasin complet,positif,2,personnel
4736,Agen,très beau magasin personnel ecoute,positif,1,large choix
4747,St Marcel Les Valence,bon accueil toujours présent renseigner donner conseils,positif,0,personnel
4748,Mandelieu La Napoule	,super magasin personnel très compétant lespace plein air très beau merci christophe conseils idées lagencement jardin,positif,1,large choix
4753,Dardilly,p doffres intéressantes,positif,1,large choix
4755,Villenave D'Ornon,casto rien particulier juste trop chère,positif,1,large choix
4761,Niort,peu cher certaines choses trouve presque tout,positif,1,large choix
4770,L'Union,gen tous sympa magasin castorama très très agréable,positif,1,large choix
4779,Saint Maximin,magasin très propre bien rangé beaucoup employés rayonspour être renseigné,positif,1,large choix
4781,Vitrolles,très bon magasin personnel agréable,positif,1,large choix
4787,Pierrelaye,moment moins chers concurrence petits frères brico dépôt faut rester cette ligne plus promotion,positif,2,personnel
4795,Paris 20,magasin très pratique equipe vente très sympa contre attente caisse a revoir 14 personnes attente seule caisse ouverte a 9h21 samedi matin cru a sécurité sociale quand préssé cela enerve peu magasin a changé suite travaux plus clair caisses toujours aussi peu rapides efficaces,positif,1,large choix
4798,L'Union,super accueil conseil rayon jardin conseille patrick servir merveille,positif,0,personnel
4800,Aubiere,lattente caisse a longue retrait marchandises a pensé jamais être servi a personnel motivation satisfaction client leurs priorités faudrait prévoir étude dorganisation,positif,1,large choix
4802,Vannes,très grand magasin très clair bien achalandé où lon trouve peu près tout lon veut,positif,1,large choix
4809,La Garde,toujours agréable vendeurs bon conseil produits corrects peu tous domaines fiches proposées diver bricolages,positif,0,personnel
4814,Bèziers,magasin permettant trouver tout dont a besoin bricolage rénovation lentretien plantes tous prix certains tout a fait raisonnables,positif,0,personnel
4816,Nîmes,personnel sympathique bons conseils,positif,2,personnel
4818,Les Pennes Mirabeau,bien organisé prix attractifs manque juste disponibilité vendeurs toujours occupés derrière leurs écrans dailleurs centralisation postes écrans rendrais peutêtre service clientèle,positif,2,personnel
4819,Colmar,bon magasin,positif,0,personnel
4822,Nîmes,super jeunot alexandre rayon porte motive sérieux rien a redire poste travail,positif,2,personnel
4823,Bèziers,merci quentin livraison express,positif,1,large choix
4835,Bron,vendeur peinture a bien conseillés bon contact continuez ainsi,positif,0,personnel
4836,Villemomble,très bien rangé peu vendeurs disponibles peu compétents,positif,2,personnel
4837,Chennevieres Sur Marne,aime beaucoup magasin trouve tout,positif,1,large choix
4841,Niort,tout satisfait limpression quand demandons renseignement dérangeons vendeurs allé chez leroy merlin où jai renseignements vendeurs investis donc achat sest fait chez,positif,2,personnel
4845,Antibes,mieux vaut savoir dont besoin bien avoir temp trouver conseiller,positif,1,large choix
4849,Marsannay-La-Cote,peu vendeurs rayon pause méridienne lagent chargé sécurité a gentiment passer appel responsable rayon venu repartie tout quil fallait,positif,2,personnel
4850,Marseille,merci sebastien rayon jardin professionnalisme contact relationnel très sympathique,positif,2,personnel
4853,Rillieux La Pape,dépanner produits toujours qualité parfois cest plus cher chez autres gsb vendeurs agréables toutefois,positif,2,personnel
4857,Gonfreville L'Orcher,merci vendeurs frédéric thierry laménagement leurs serviabilité,positif,2,personnel
4858,St Martin D'Heres,magasin tous monde connaît facile garer,positif,1,large choix
4859,Blagnac,we live close by and we quite very time what we need employee are really kind and helpful a special thank you to fabien today because not only he figured out that my client card wa expired so i could renew it but he made benefit of the 5 of discount because of this renewal,positif,1,large choix
4861,Gonfreville L'Orcher,nétions venus chez castorama depuis petit moment eh bien bonjour confiance chez castorama professionnels achetons entre autres 23 barres rideaux passons caisse jeune fille indique quelle doit scanner 23 barres étonnons répond très gentiment cest procédure cest sécurité demande sort barres besoin dire personnes derrière hâte quon tout sorti compté scanné réglons bien sûr achats sa sortie monsieur sécurité demande arrêter contrôler chariot ticket caisse indiquons jeune fille vient tout scanné article article monsieur répond quelle a pu tromper quil doit tout contrôler gardons calme si lintérieur peu énervés là dit planches dosb napparaissent ticket si monsieur elles figurent faut simplement regarder ticket jusquau bout sent peu pris voleurs comprenons quil faut contrôler vols là faut aussi faire confiance personnel caisses nest fini 2 semaines plus tard retournons chez castorama là recommence monsieur contrôle nouvelle fois sa sortie cest blague a caméra cachée quelque part nest possible comment peuton être aussi soupçonneux plus payé 19 article compte 16 eh bien voyez cest avantage non tout cest simplement monsieur sait compter cest inadmissible sent vraiment considéré comme voleurs a époque a dautres méthodes cibler vrais voleurs laisser honnêtes gen tranquilles vraiment énervée cest seul magasin agisse cette façon cest inadmissible vraiment sûr dy retourner a bon entendeur bonne journée quand,positif,1,large choix
4862,St Martin D'Heres,hôtesse accueil hyper professionnel téléphone 7 avril a écoute prenant temp répondre a question trouver solution dalles terrasse merci beaucoup,positif,2,personnel
4871,Melun,impeccable recommande,positif,1,large choix
