,City,Content_clean,comp_score,topic,topic label
5479,Olivet,quelle expérience arrivée 1910 rayon cuisine dame condescendante cachée derrière masque sans politesse ni seul regard dit produit nest stock sans savoir quel produit souhaite vendeuse prénommée dominique rendezvous cuisine dis quelle a jusquà 2000 cest plus affaire super relation client grand merci sonia françois salle bain professionnalisme réactivité vraiment déçu cette personne sans respect client si souhaitez cuisine fuyez p besoin excuse chargé communication castorama mieux vaut éduquer vendeuse info passage caisse 1951 quel égoïsme collègues chargement fait nécessaire malgré courte durée,negatif,0,stock
5490,Antibes,peu choix décoration decevant,negatif,2,personnel
5497,Chennevieres Sur Marne,petite question borne recharge voiture électrique trouve parking castorama hors service depuis plus dun an telle remise service jours cest volontaire très sympa planète,negatif,0,stock
5515,Dardilly,plus dune demie heure trouver produit jardinage pourtant référencé inconnu vendeur rayon vendeur aussi grossier quincompétent a sans doute meilleurs magasin cest malheureusement celui malchance tomber,negatif,1,rayonnage
5525,Saint Maximin,grand magasin dommage quil ny a certain produits comme leroy merlin,negatif,2,personnel
5526,Aubiere,impossible joindre sav colère acheté matériel toujours quelquun quand panne plus rien bravo,negatif,0,stock
5529,St Marcel Les Valence,très grand magasin où lon perd rapidement tout jamais répartis sans cherchais,negatif,2,personnel
5530,St Marcel Les Valence,tres mal achalandonné a chaque fois jy allée manque toujours jai besoin 1 article 2 3,negatif,2,personnel
5532,Antibes,impossible joindre vendeur téléphone standard coupe lappel automatiquement bout 10 min dattente cest mieux faire commande standard national plupart produits siteweb indisponibles magasin lun plus grand france autres logique vivement ikea meubles cuisine sdb mise jour 032022 rien na changé 40min téléphone perdues suivre commande magasin nai réussi avoir quelquun jai abandonné,negatif,0,stock
5543,St Jacques De La Lande,catastrophe reçu comme chien jeu quille dérange tout temp conseiller vente invisible donne conseil technique sauvent quand client dirige vers rien vaut concurrent chantepie a service client excellent 0 a z dirais irréprochable magasin a éviter cordialement,negatif,0,stock
5560,Nîmes,drive très bordélique arrive prend place averti application jusqu ici tout va bien bout quart heure personne renseigne dit aller bureau bureau envoie cour matériaux opposé magasin rien indiqué entrer personne indiqué entrée fais tour personne renseigner sortie fait garer extérieur jeune fille très très sympa débrouillé servir fait voir comment marche transpalette bref récupérer 6 sac granulés presque heure conseil revoir organisation complète,negatif,0,stock
5571,Villenave D'Ornon,queue caisse très longue plus 15 min 111 caisse ouverte,negatif,0,stock
5580,Niort,lamentable 30 min dattente cours matériaux acheter 1 sac ciment lenteur inimaginable,negatif,0,stock
5601,Bourgoin Jallieu,stock faux site dispo arrive place rien plus honte dire ressevront plus produits dernier produit pigment noir site reste 5 faites remarquer rien faire,negatif,0,stock
5602,Pierrelaye,impossible joindre catastrophique,negatif,0,stock
5614,Olivet,jai acheté tondeuse mac allister 160cc marque casto a 3 an a peu servi a toujours bien entretenu semaine dernière boite vitesse a cassé cause dune mauvaise qualité matériaux utilisés fabrication jai fait faire devi changer frais cette pièce a presque 300 cest scandaleux regard prix dachat cette tondeuse environ 350 peut parler dobsolécence quand mieux den tenir compte réellement pouvoir réparer tombe panne déconseille donc dacheter tondeuses mac allister cest vol,negatif,0,stock
5626,Bron,catastrophique chez casto plutôt brico dépôt mode babou vendeur inexistant peu compétant conseil manomano revoir castorama bron bonjour concurrence,negatif,0,stock
5628,Rillieux La Pape,scandale commande dune baignoire arrive livrée sans emballage rayée partout viendrais plus jamais,negatif,0,stock
5632,Cormeilles En Parisis,toujours remboursementjai commandé plusieurs article dont bouteille gaz planchadommage nest disponible quelques temp plus tard reçois message merci retrait bouteille gaz évidemment cest débité compte nai jamais retiré larticle maintenant malgré plusieurs relance aucun remboursement cest super toujours remboursement cest honte voici réponse castorama gros bonjour merci avoir informé problème allons prendre mesures nécessaires afin désagrément reproduise plus présentons toutes excuse gêne occasionnée cordialement benoit castorama problème résolu remboursement fait merci,negatif,0,stock
5633,Frejus,castorama vend tronçonneusemais nassure aucun sav petite pièces détachéesjoints philtre etc réponse préposée sav pouvez jeter ça cest magasin durablerespectueux lenvironnement blablabla blablablaet bien sûr genre commentaires répondront évidemment,negatif,0,stock
5646,Haubourdin,magasin agréable expérience très désagréable service livraison limite effrayante tout ca livreur na fait preuve daucune bonne volonté a fait peur occupant maison parti sans livrer livraison payée pourtant 40 supplément,negatif,0,stock
5649,Aytre,mourir rire faut surtout rien avoir besoin france déjà appelant donne 6 7 choix diriger sauf existe donc tape salle bains puisque voulais savoir si sticker spécial salle bains répond passe rayon déco existe choix début appel tombe mec rayon peinture donc demande hasard si sait si a sticker repond sais travaux ça si travaux besoin rien vive casto puis côté amabilite zéro pointé,negatif,2,personnel
5655,Viriat,difficile trouver vendeur,negatif,1,rayonnage
5660,Herouville St Clair,magasin sympa où passe régulièrement où jy trouve presque tout quil faut contre expérience dachat varie beaucoup fonction jour lheure laquelle passe parfois personnel assez peu disponible ça poserait problème si chaque chose toujours place logique parfois produits éparpillés magasin rapprocher dautres cest compliqué trouver lensemble toujours super content dy passer,negatif,2,personnel
5661,Pierrelaye,personnel sachant conseiller client 3 personnes 3 incapables donner renseignement peinture,negatif,2,personnel
5684,Roissy En France,jappelle rendre produit dont nont stock brique rouge coq disent ok déplace non reprennent meme carte casto inadmissible si personnel connaissent savent induisez erreur clientèle jai perdu plus 1h venir responsable veut déplacer après 1h laccueil bref galère aucun respect clientèle,negatif,0,stock
5685,Antibes,service déplorable a toujours limpression déranger personnel quand essayer joindre quelquun téléphone ny pensez raccroche nezrayon carrelage hallucinant,negatif,0,stock
5696,Saint Maximin,cour matériaux manque personnel si souhaitez renseignement devez attendre 30 minute cest décourageant,negatif,2,personnel
5704,Antibes,après avoir fait mauvaise expérience lachat dune porte douche jour commentaire jai reçu réponse contacté service chose jai fait 3 jours plus tard jai reçu responsable rayon sanitaire a très professionnel a fini vente porte douche plus colonne douche bonne remise sexcuser mauvaise expérience premier jour merci mr thomas mérité 5 étoiles,negatif,0,stock
5714,Le Cannet,allée hier jardinerie 28 mar 2022 lextérieur toutes plantes sèches ça donne envie den acheter pensez arroser,negatif,0,stock
5716,Haubourdin,léquipe pro prend charge met pont dhonneur répondre exigencesbravo,negatif,0,stock
5720,Haubourdin,difficile trouver sans demander,negatif,1,rayonnage
5721,Gonfreville L'Orcher,venu hier 28 mar vers 15h information niveau parquet vendeur aimable dutout va voir autre client alors quon demande information comme si déranger conseille plutôt leroy merlin vendeur beaucoup beaucoup plus aimable moin peut avoir renseignements sans vendeur aille tout ca très déçu castorama,negatif,1,rayonnage
5722,Le Mans,castorama man passage dune commande magasin dalles terrasse livraison confirmation disponibilité dalles lors commande a livraison manque 25 dalles suite rupture stock magasin inaccessible téléphone visite magasin aucune information revoir monsieur déplorable,negatif,0,stock
5727,St Marcel Les Valence,cest fou davoir toilette aussi mal entretenu magasin bricolage manque moitié carreaux sol robinets fuient,negatif,2,personnel
5737,Jouy Aux Arches,grande enseigne bricolage choix dommage tout cela entaché personnel caisse laissé article bout 15 minute dattente juste 1 client grosse déception prêt remettre pied,negatif,2,personnel
5751,Barentin,très grand castorama beaucoup conseils dommage,negatif,2,personnel
5764,Vandoeuvre Les Nancy,tout tout manquent sièges accompagnantsdans magasin,negatif,2,personnel
5780,Lescar,nai trouvé fil rotofil dont javais besoin dommage jai trouvé jolis pot fleur replanter plantes dintérieur,negatif,2,personnel
5787,Nantes,attente insupportable rayon jardin matériaux plus dune demie heure cest vraiment abusif,negatif,0,stock
5796,Melun,accueil négligeant,negatif,0,stock
5798,Annecy,jai acheté a 3 an lasure lai stocké pendant deux an local tempéré men servi lannée passée produit tiens support sec poncés sav dit quil a date péremption napparaît produit très mécontent sav inexistant a lavenir retournerais cette enseigne,negatif,0,stock
5808,Chambery,très décevant trop client attendent assez caisses ouvertes,negatif,2,personnel
5834,Quimper,demande devi magasin livraison domicile 160 castoramafr 49 ny a problème choix vite réglé cette période vive commerce ligne,negatif,0,stock
5837,Marseille,animateur micro parle toute journée juste horrible soûl entend parler comprend rien quil dit stoppez ça faites fuir client revanche personnel très agréable très serviable rayon jardin,negatif,2,personnel
5853,Marseille,accueil caisse numéro 9 aujourdhui 14h30 lamentable jamais vu bonjour merci ni revoir aucun service personne préférait rester portable,negatif,0,stock
5860,Paris 18,pense personnes donnent mauvaise note magasin pratiquent régulièrement si vient fois peut tomber vendeur pressé lusage apprend apprécier équipe très sérieuse sympathique jai reçu beaucoup conseils utiles trouvé tout dont javais besoin,negatif,2,personnel
5865,St Clement De Riviere,cliente fidèle depuis plusieurs années dirige vers rayon carrelage personne incorrecte fort impolie jai vraiment limpression déranger daigne mépris visible faire semblant renseigner fallait fasse recherches puisque jai internet tel rayon fuir,negatif,2,personnel
5867,Chennevieres Sur Marne,conseillés incompétents rayon plomberie,negatif,2,personnel
5872,Roissy En France,bardzo dobrze zorganizowana ekipa lecz niektorzy pracownicy nie maja jeszcze przeszkolenia w swojej brandy ale czas wszystko leczy zycze cale zalodze powodzenia tak trzymac,negatif,0,stock
