,City,Content_clean,comp_score,topic,topic label
7036,Les Lilas,cest très beau magasin équipe accueillante compétente ny a rien dire côté là cest vraiment grosse déception niveau prix trouve prohibitifs petite boite vi prés 10 euro dautant ouverture tant attendue aucune promo jespérais beaucoup cette ouverture javoue prix pratiqués mont vraiment rebuté dignes petits commerce beau quartiers pense cœur cible lilas souhaite néanmoins bonne chance léquipe espère prix plus adaptés bricoleuses bricoleurs lilasiens,tres positif,0,choix
7037,Villenave D'Ornon,magasin propre bien achalandé excellent contact,tres positif,0,choix
7038,Vannes,moque commande internet passée produit stock 16 pièces mappelle 20 min avant lheure retrait drive produit rupture rembourse passez magasin enregistrer commande 20 km jarrive magasin dit cest dimanche personne rayon donc impossible prendre commande cest base volontariat monsieur ah donc ben rentrez chez plaisir revoir monsieur ben non fait cette enseigne prend pigeon gère relation client tout monde sen fiche alors propose darrêter donner denier cest bonne idée non,tres positif,0,choix
7043,St Marcel Les Valence,grand merci a amelie rayon jardinage a ete dun professionnalisme a toutes epreuves a trouve solution toujours sourire super experience client castorama valence peut compter fidelité bravo adeline antoine boucher,tres positif,0,choix
7045,Chambray Les Tours,belle découverte bien mieux autres enseignes coin variété article prix vraiment intéressants dommage cest loin chez distance mempêchera dy retourner recommande vivement,tres positif,0,choix
7053,Annecy,vendeur compétent lécoute prix très attractifs,tres positif,0,choix
7056,Les Pennes Mirabeau,très bien achalandé prix tous goûts personnel competent rayon seul bemol caissières agent daccueil effectif reduit 14h dattente renseignement chèques cadeaux acceptés,tres positif,0,choix
7071,Pierrelaye,bonjour viens remercier léquipe laccueil responsable magasin matin bonne prise compte demande réactivité laquelle tout a réglé merci,tres positif,0,choix
7077,Bèziers,super accueil part kadija a su débloquer location fastidieuse a tout réglé a sortie marchandise temp répondre téléphone collègues chapeau cette femme sympathique souriante bon courage,tres positif,1,personnel
7084,Nantes,très beau magasin personnel top souriant merci,tres positif,0,choix
7085,Lescar,bons produits bons pro,tres positif,2,félicitation
7086,Gonfreville L'Orcher,grand merci vendeur thierry rayon sol professionnalisme personne a lécoute conseil fait tous satisfaire client tous respectant budget demander très souriant ainsi julie également bonne humeur professionnalisme envers samedi aprèsmidi reviendra très vite,tres positif,0,choix
7096,Nantes,bonsoir cela fait deux fois fais remarques caissière élodie concernant erreurs site internet deux fois où a clairement rien faire réponse voit clairement quelle sen fiche jespère direction va recadrer cette caissière car attitude vraiment professionnel plus dêtre téléphone arrivée caisse pourrait moins rediriger vers supérieur si remarques lintéressent,tres positif,0,choix
7097,Bron,large choix produits responsable rayon découpe bois fort sympathique très bons conseil,tres positif,2,félicitation
7099,Paris 20,affichage prix erroné tarif affiché e rayon 18 euro 80 passe 30 80 quand passe caisse jai signalé problème caissière responsable apparemment ça choque personne castorama nest très fait pointde loi affichage prix gros sentiment mêtre fait avoir javais absolument besoin pièce,tres positif,0,choix
7100,Saint Maximin,magasin propre vendeurs disponibles accueillant bon conseils mention rayon peinture,tres positif,2,félicitation
7102,Antibes,très bien 1ère visite magasin jai trouvé bonheur,tres positif,0,choix
7107,Les Pennes Mirabeau,très satisfaite rendu casto plan campagne devi cuisine conseiller vente nommé marc top donné dexcellents conseils sest démené trouver solution bravo marc,tres positif,2,félicitation
7111,Viriat,a casto a tt quil faut magasin propre accueillant personnel bon conseil,tres positif,1,personnel
7112,Chalon Sur Saone,prix correctsvendeur disponible bon conseil merci tous,tres positif,1,personnel
7113,Antibes,service messagerie sm top toute question service pose réactif très arrangeant accessible bonnes expériences première visite recommande,tres positif,0,choix
7118,Les Lilas,très jolie bien remplie réussie allée voir dedans décors bravo,tres positif,0,choix
7126,Les Ulis,merci camel bâti extérieur serviabilité amel caisse dune grande patience a sen lhumour très apprécié également recommande chaleureusement cette enseigne si souhaitez personnel écoute très professionnels merci encore,tres positif,0,choix
7129,Nîmes,départ bons conseils sanitaire maintenant store plinthes faut compter personnes store personnes connais stockspour plinthes renseignements rainurage amis bricoleurs allez yeux fermés,tres positif,2,félicitation
7130,Colmar,rayon peinture quentin pauline forment très bonne équipe complémentaire jai reçu conseils avisés façon protéger surface peindre ami a très bien orienté peinture mate velouté,tres positif,2,félicitation
7144,Marseille,jai commandé store banne retourné 3 fois voir service modifiant produit technicien parfaitement conseillé a repris 3 fois dossier calme service pose a fait memeje conseille vivement magasin livraison store décalée sans frais supplémentaireun grand bravo retournerais sans hésiter magasin,tres positif,0,choix
7147,Fresnes,assez simple efficace parking manque dun coup frais comme toute gsb produits toutes gammes qualités personnel sympa bon conseil si croise rayon,tres positif,1,personnel
7150,La Seyne Sur Mer,hyper structure dédiée bricolage quoi effectivement faire castor grand rayon lumineux bien achalandés souvent article promo quelquefois aussi peu difficultés trouver personne question conseil lensemble recommande plus parking hauteur lamplitude horaire adaptée pro lèvetard comme,tres positif,0,choix
7151,Roissy En France,equipe avenante disponible client pleins produits intéressants bon rapport qualitéprix top,tres positif,1,personnel
7156,Aix En Provence,trouve souvent produit cherche prix responsable recommande magacin,tres positif,0,choix
7157,Les Pennes Mirabeau,somme content mal produit intéressant bon prix recommande,tres positif,1,personnel
7158,Poitiers,client fidèle castorama raisons prix surtout proximité domicile leroy merlin exemple 25 km plus mets 3 étoiles car lorsque lon va site beaucoup produits indisponibles magasin cela demande planifier commandes besoins cest parfois compliqué réceptions commande parfois très longues délais annoncés respectés ca 3 mois porte garage mesure alors quil mavait donné délai 1 mois gênant organisation travaux cela recommande magasin incident parcours existent partout car plus castorama dépendant fournisseurs bon cest dassumer,tres positif,0,choix
7162,Agen,magasin tout chose bricole bonne qualité personne trop qualifié emballé,tres positif,0,choix
7163,Vandoeuvre Les Nancy,personnel très bon conseil retours seffectuent sans aucune difficulté fournitures domaine bois rapport qualitéprix tablettes pin baguette moulurées,tres positif,1,personnel
7166,Gonfreville L'Orcher,ahmed conseillé aider mari lachat dune salon ba jardin service vraiment top très contente pouvoir aménagé terrasse printemps lété,tres positif,0,choix
7174,Melun,visite jeudi toute fin daprèsmidi 10 mar 2022 magasin melun bon accueil rayon salle bains quelle réelle déception zone retrait jai récupéré colis dame vraiment plus intéressée téléphone clientèle daignant lever tête alors devant plus servis homme plus désagréable limite hurle dessus lorsque lon réceptionne dit colis,tres positif,1,personnel
7175,Olivet,merci daniel rayon menuiserie a su très bien conseiller clôture merci encore disponibilité professionnalisme cela sourire merci,tres positif,0,choix
7176,Antibes,super service sm info merci cette bonne idée jai reçu réponse toute suite,tres positif,0,choix
7177,Rillieux La Pape,grand bravo merci camille rayon poignées porte a pris temp couper scie métaux 14 vi pose poignées non adaptés dimension porte rare actuellement trouver personnel dévoué compétent,tres positif,0,choix
7178,Kingersheim,grand merci aurélie conseillère a pris temp comprendre besoin surtout sest investie trouver laccessoire robinet cherchions trouvé rayon jardin a traversée tout magasin accompagner sest contenté dire cest lallée 33 cette jeune personne vient calais berck reconnu accent a fait vente parfaite bravo merci cette jeune conseillère,tres positif,0,choix
7180,Vannes,très bon magasin surtout très bon conseillé rayon disponible lécoute très accueillant,tres positif,1,personnel
7182,St Marcel Les Valence,très belle expérience casto valence serviabilité rayon menuiserie fait maximum apporter solution chapeau ba accueil dont temp attente relativement court contrairement certains leurs partenaires leurs dicours homme femme toujours bienveillant radieux jours remarquer féliciter surtout fin journée,tres positif,0,choix
7193,Quimper,personnel très aimables compétents,tres positif,0,choix
7195,Claye Souilly,rapide surtout caissier très accueillant agréable,tres positif,0,choix
7198,Henin Beaumont,immense magasin a tout lon désire vendeurs disponibles souriant super agréable merci,tres positif,0,choix
7202,Dunkerque,très bon conseils agréables réactifs prix assez attractifs,tres positif,1,personnel
7204,Poitiers,comme dhabitude chez castorama accueil très sympathique personnel bons conseils disponibleet bienveillant bricoleurs dimanche,tres positif,2,félicitation
7210,Mundolsheim,fidèles client lenseigne apprécions ailleurs constatons certain relâchement tous point vue lextérieur parking démontés abris bois depuis plus deux mois nombreux déchets toiture jonchent toujours sol donnant très mauvaise image daccueil absence poubelles parking pourtant bien pratiques certains rayon vraiment désordonnés peu attirants voire mal rangés beaucoup produits absents vendeurs hilares discutent plusieurs ignorant superbement quasiment aucun vendeur a quelques semaines 12 h10 rayon certains vendeurs vraiment peu motivés prenez première allée droite puis gauche sest tout droit cherchez euh servez quoi exactement part remplir rayon navez rôle conseil découte cest vraiment dommage démotivation semble avoir prit dessus pense faut réagissiez motiviez davantage personnel aimons bien sans changement probant tournerons vers concurrence quelques encablures nouvelle zone commerciale sans aucune rancune bonne journée très cordialement,tres positif,0,choix
